date,age,cumu_first,cumu_second,cumu_third,prop_first,prop_second,prop_third
2021-09-20,16 to 17,18077,1584,1,58.4,5.1,0
2021-09-20,18 to 24,72199,58215,23,71.4,57.6,0
2021-09-20,25 to 29,53030,46114,17,70.2,61,0
2021-09-20,30 to 34,62453,56337,38,73.6,66.4,0
2021-09-20,35 to 39,69955,65288,53,77.7,72.5,0.1
2021-09-20,40 to 44,77789,74455,61,82,78.5,0.1
2021-09-20,45 to 49,80324,77859,59,85.5,82.9,0.1
2021-09-20,50 to 54,83390,81645,56,88.6,86.7,0.1
2021-09-20,55 to 59,81574,79576,65,90.2,88,0.1
2021-09-20,60 to 64,67620,66066,49,91.5,89.4,0.1
2021-09-20,65 to 69,55237,54607,25,92.8,91.7,0
2021-09-20,70 to 74,56310,55894,19,94.9,94.2,0
2021-09-20,75 to 79,45218,44929,34,96,95.4,0.1
2021-09-20,80 to 84,30756,30449,69,96.4,95.5,0.2
2021-09-20,85 to 89,21014,20779,50,96.6,95.5,0.2
2021-09-20,90+,12572,12406,24,95.5,94.2,0.2
2021-09-19,12 to 15,995,47,0,1.5,0.1,0
2021-09-19,16 to 17,18029,1579,1,58.2,5.1,0
2021-09-19,18 to 24,72141,57868,22,71.3,57.2,0
2021-09-19,25 to 29,52995,45940,16,70.1,60.8,0
2021-09-19,30 to 34,62406,56217,32,73.5,66.2,0
2021-09-19,35 to 39,69926,65224,49,77.7,72.5,0.1
2021-09-19,40 to 44,77772,74422,48,82,78.5,0.1
2021-09-19,45 to 49,80316,77845,51,85.5,82.8,0.1
2021-09-19,50 to 54,83381,81635,48,88.6,86.7,0.1
2021-09-19,55 to 59,81570,79569,47,90.2,87.9,0.1
2021-09-19,60 to 64,67614,66064,42,91.5,89.4,0.1
2021-09-19,65 to 69,55236,54604,21,92.8,91.7,0
2021-09-19,70 to 74,56310,55893,17,94.9,94.2,0
2021-09-19,75 to 79,45218,44929,30,96,95.4,0.1
2021-09-19,80 to 84,30756,30449,22,96.4,95.5,0.1
2021-09-19,85 to 89,21014,20778,15,96.6,95.5,0.1
2021-09-19,90+,12572,12406,7,95.5,94.2,0.1
2021-09-18,12 to 15,982,47,0,1.5,0.1,0
2021-09-18,16 to 17,17968,1570,0,58,5.1,0
2021-09-18,18 to 24,72100,57612,21,71.3,57,0
2021-09-18,25 to 29,52973,45836,16,70.1,60.7,0
2021-09-18,30 to 34,62381,56128,28,73.5,66.1,0
2021-09-18,35 to 39,69916,65159,49,77.7,72.4,0.1
2021-09-18,40 to 44,77752,74399,46,82,78.4,0
2021-09-18,45 to 49,80312,77833,43,85.5,82.8,0
2021-09-18,50 to 54,83375,81627,43,88.6,86.7,0
2021-09-18,55 to 59,81570,79560,43,90.2,87.9,0
2021-09-18,60 to 64,67613,66061,37,91.5,89.4,0.1
2021-09-18,65 to 69,55236,54603,15,92.8,91.7,0
2021-09-18,70 to 74,56310,55893,17,94.9,94.2,0
2021-09-18,75 to 79,45218,44929,28,96,95.4,0.1
2021-09-18,80 to 84,30756,30449,22,96.4,95.5,0.1
2021-09-18,85 to 89,21014,20778,15,96.6,95.5,0.1
2021-09-18,90+,12572,12406,7,95.5,94.2,0.1
2021-09-17,12 to 15,918,47,0,1.4,0.1,0
2021-09-17,16 to 17,17847,1540,0,57.6,5,0
2021-09-17,18 to 24,72028,57012,21,71.2,56.4,0
2021-09-17,25 to 29,52912,45588,14,70,60.3,0
2021-09-17,30 to 34,62350,55940,24,73.4,65.9,0
2021-09-17,35 to 39,69885,64995,46,77.7,72.2,0.1
2021-09-17,40 to 44,77728,74290,46,82,78.3,0
2021-09-17,45 to 49,80302,77770,40,85.5,82.8,0
2021-09-17,50 to 54,83372,81595,41,88.6,86.7,0
2021-09-17,55 to 59,81568,79537,41,90.2,87.9,0
2021-09-17,60 to 64,67611,66049,34,91.5,89.4,0
2021-09-17,65 to 69,55234,54591,14,92.8,91.7,0
2021-09-17,70 to 74,56310,55888,17,94.9,94.2,0
2021-09-17,75 to 79,45217,44924,28,96,95.3,0.1
2021-09-17,80 to 84,30756,30448,22,96.4,95.5,0.1
2021-09-17,85 to 89,21014,20778,15,96.6,95.5,0.1
2021-09-17,90+,12572,12406,7,95.5,94.2,0.1
2021-09-16,12 to 15,906,46,0,1.4,0.1,0
2021-09-16,16 to 17,17787,1533,0,57.5,5,0
2021-09-16,18 to 24,71988,56668,16,71.2,56,0
2021-09-16,25 to 29,52892,45423,14,70,60.1,0
2021-09-16,30 to 34,62329,55813,21,73.4,65.7,0
2021-09-16,35 to 39,69861,64898,39,77.6,72.1,0
2021-09-16,40 to 44,77711,74255,41,81.9,78.3,0
2021-09-16,45 to 49,80289,77743,40,85.4,82.7,0
2021-09-16,50 to 54,83365,81585,33,88.5,86.7,0
2021-09-16,55 to 59,81565,79523,39,90.2,87.9,0
2021-09-16,60 to 64,67608,66042,29,91.5,89.4,0
2021-09-16,65 to 69,55233,54588,14,92.8,91.7,0
2021-09-16,70 to 74,56310,55886,17,94.9,94.2,0
2021-09-16,75 to 79,45216,44924,28,96,95.3,0.1
2021-09-16,80 to 84,30756,30447,21,96.4,95.5,0.1
2021-09-16,85 to 89,21014,20778,15,96.6,95.5,0.1
2021-09-16,90+,12572,12406,7,95.5,94.2,0.1
2021-09-15,12 to 15,870,44,0,1.3,0.1,0
2021-09-15,16 to 17,17740,1529,0,57.3,4.9,0
2021-09-15,18 to 24,71926,56173,16,71.1,55.5,0
2021-09-15,25 to 29,52858,45225,13,70,59.9,0
2021-09-15,30 to 34,62301,55651,21,73.4,65.5,0
2021-09-15,35 to 39,69827,64808,30,77.6,72,0
2021-09-15,40 to 44,77692,74214,38,81.9,78.3,0
2021-09-15,45 to 49,80278,77717,34,85.4,82.7,0
2021-09-15,50 to 54,83358,81570,29,88.5,86.6,0
2021-09-15,55 to 59,81558,79513,35,90.1,87.9,0
2021-09-15,60 to 64,67606,66036,25,91.5,89.4,0
2021-09-15,65 to 69,55230,54585,13,92.8,91.7,0
2021-09-15,70 to 74,56309,55884,17,94.9,94.2,0
2021-09-15,75 to 79,45216,44923,26,96,95.3,0.1
2021-09-15,80 to 84,30756,30446,21,96.4,95.5,0.1
2021-09-15,85 to 89,21014,20777,15,96.6,95.5,0.1
2021-09-15,90+,12572,12404,7,95.5,94.2,0.1
2021-09-14,12 to 15,843,44,0,1.3,0.1,0
2021-09-14,16 to 17,17670,1522,0,57.1,4.9,0
2021-09-14,18 to 24,71873,55668,15,71.1,55,0
2021-09-14,25 to 29,52837,44987,13,69.9,59.5,0
2021-09-14,30 to 34,62260,55498,18,73.3,65.4,0
2021-09-14,35 to 39,69802,64720,28,77.6,71.9,0
2021-09-14,40 to 44,77680,74160,29,81.9,78.2,0
2021-09-14,45 to 49,80265,77688,24,85.4,82.7,0
2021-09-14,50 to 54,83353,81555,22,88.5,86.6,0
2021-09-14,55 to 59,81553,79505,27,90.1,87.9,0
2021-09-14,60 to 64,67605,66029,20,91.5,89.4,0
2021-09-14,65 to 69,55230,54578,11,92.8,91.7,0
2021-09-14,70 to 74,56309,55883,11,94.9,94.2,0
2021-09-14,75 to 79,45216,44922,11,96,95.3,0
2021-09-14,80 to 84,30756,30446,9,96.4,95.5,0
2021-09-14,85 to 89,21014,20777,10,96.6,95.5,0
2021-09-14,90+,12572,12403,5,95.5,94.2,0
2021-09-13,12 to 15,839,44,0,1.3,0.1,0
2021-09-13,16 to 17,17595,1509,0,56.8,4.9,0
2021-09-13,18 to 24,71818,55097,15,71,54.5,0
2021-09-13,25 to 29,52807,44715,13,69.9,59.2,0
2021-09-13,30 to 34,62224,55334,18,73.3,65.2,0
2021-09-13,35 to 39,69780,64604,28,77.5,71.8,0
2021-09-13,40 to 44,77665,74108,29,81.9,78.1,0
2021-09-13,45 to 49,80250,77652,23,85.4,82.6,0
2021-09-13,50 to 54,83347,81538,22,88.5,86.6,0
2021-09-13,55 to 59,81544,79495,27,90.1,87.9,0
2021-09-13,60 to 64,67602,66025,20,91.5,89.4,0
2021-09-13,65 to 69,55228,54574,11,92.8,91.7,0
2021-09-13,70 to 74,56307,55880,10,94.9,94.2,0
2021-09-13,75 to 79,45216,44921,11,96,95.3,0
2021-09-13,80 to 84,30756,30446,8,96.4,95.5,0
2021-09-13,85 to 89,21014,20777,10,96.6,95.5,0
2021-09-13,90+,12571,12403,5,95.5,94.2,0
2021-09-12,12 to 15,837,44,0,1.3,0.1,0
2021-09-12,16 to 17,17556,1507,0,56.7,4.9,0
2021-09-12,18 to 24,71781,54704,15,71,54.1,0
2021-09-12,25 to 29,52780,44580,13,69.9,59,0
2021-09-12,30 to 34,62199,55230,18,73.3,65.1,0
2021-09-12,35 to 39,69767,64550,28,77.5,71.7,0
2021-09-12,40 to 44,77658,74074,29,81.9,78.1,0
2021-09-12,45 to 49,80241,77636,23,85.4,82.6,0
2021-09-12,50 to 54,83343,81529,22,88.5,86.6,0
2021-09-12,55 to 59,81542,79491,27,90.1,87.9,0
2021-09-12,60 to 64,67597,66020,20,91.5,89.4,0
2021-09-12,65 to 69,55227,54572,11,92.8,91.7,0
2021-09-12,70 to 74,56305,55878,10,94.9,94.2,0
2021-09-12,75 to 79,45216,44921,11,96,95.3,0
2021-09-12,80 to 84,30755,30446,8,96.4,95.5,0
2021-09-12,85 to 89,21013,20777,10,96.6,95.5,0
2021-09-12,90+,12571,12403,5,95.5,94.2,0
2021-09-11,12 to 15,827,44,0,1.3,0.1,0
2021-09-11,16 to 17,17490,1506,0,56.5,4.9,0
2021-09-11,18 to 24,71751,54435,15,70.9,53.8,0
2021-09-11,25 to 29,52761,44458,13,69.8,58.8,0
2021-09-11,30 to 34,62178,55156,18,73.2,65,0
2021-09-11,35 to 39,69755,64502,28,77.5,71.7,0
2021-09-11,40 to 44,77653,74043,28,81.9,78.1,0
2021-09-11,45 to 49,80232,77619,23,85.4,82.6,0
2021-09-11,50 to 54,83342,81522,22,88.5,86.6,0
2021-09-11,55 to 59,81540,79484,27,90.1,87.9,0
2021-09-11,60 to 64,67597,66020,20,91.5,89.4,0
2021-09-11,65 to 69,55227,54567,11,92.8,91.7,0
2021-09-11,70 to 74,56305,55878,10,94.9,94.2,0
2021-09-11,75 to 79,45216,44921,11,96,95.3,0
2021-09-11,80 to 84,30755,30446,8,96.4,95.5,0
2021-09-11,85 to 89,21013,20776,10,96.6,95.5,0
2021-09-11,90+,12571,12403,5,95.5,94.2,0
2021-09-10,12 to 15,789,44,0,1.2,0.1,0
2021-09-10,16 to 17,17291,1493,0,55.9,4.8,0
2021-09-10,18 to 24,71654,53621,15,70.9,53,0
2021-09-10,25 to 29,52698,44116,13,69.7,58.4,0
2021-09-10,30 to 34,62134,54933,16,73.2,64.7,0
2021-09-10,35 to 39,69725,64348,28,77.5,71.5,0
2021-09-10,40 to 44,77626,73958,28,81.8,78,0
2021-09-10,45 to 49,80219,77574,22,85.4,82.6,0
2021-09-10,50 to 54,83331,81497,22,88.5,86.6,0
2021-09-10,55 to 59,81534,79468,27,90.1,87.8,0
2021-09-10,60 to 64,67594,66012,20,91.5,89.3,0
2021-09-10,65 to 69,55226,54561,11,92.8,91.7,0
2021-09-10,70 to 74,56303,55876,10,94.9,94.2,0
2021-09-10,75 to 79,45216,44921,11,96,95.3,0
2021-09-10,80 to 84,30755,30446,8,96.4,95.5,0
2021-09-10,85 to 89,21013,20776,10,96.6,95.5,0
2021-09-10,90+,12571,12403,5,95.5,94.2,0
2021-09-09,12 to 15,773,44,0,1.2,0.1,0
2021-09-09,16 to 17,17220,1491,0,55.6,4.8,0
2021-09-09,18 to 24,71600,53093,15,70.8,52.5,0
2021-09-09,25 to 29,52663,43850,13,69.7,58,0
2021-09-09,30 to 34,62093,54783,16,73.1,64.5,0
2021-09-09,35 to 39,69686,64218,27,77.4,71.4,0
2021-09-09,40 to 44,77608,73913,28,81.8,77.9,0
2021-09-09,45 to 49,80212,77553,22,85.4,82.5,0
2021-09-09,50 to 54,83328,81480,22,88.5,86.5,0
2021-09-09,55 to 59,81529,79458,26,90.1,87.8,0
2021-09-09,60 to 64,67593,66009,20,91.5,89.3,0
2021-09-09,65 to 69,55225,54559,11,92.8,91.7,0
2021-09-09,70 to 74,56300,55873,10,94.9,94.2,0
2021-09-09,75 to 79,45215,44920,11,96,95.3,0
2021-09-09,80 to 84,30755,30445,8,96.4,95.5,0
2021-09-09,85 to 89,21013,20776,10,96.6,95.5,0
2021-09-09,90+,12571,12403,5,95.5,94.2,0
2021-09-08,12 to 15,755,43,0,1.2,0.1,0
2021-09-08,16 to 17,17128,1490,0,55.3,4.8,0
2021-09-08,18 to 24,71532,52413,15,70.7,51.8,0
2021-09-08,25 to 29,52627,43492,13,69.6,57.6,0
2021-09-08,30 to 34,62069,54606,16,73.1,64.3,0
2021-09-08,35 to 39,69661,64100,27,77.4,71.2,0
2021-09-08,40 to 44,77595,73860,28,81.8,77.9,0
2021-09-08,45 to 49,80200,77527,22,85.3,82.5,0
2021-09-08,50 to 54,83320,81466,22,88.5,86.5,0
2021-09-08,55 to 59,81527,79450,25,90.1,87.8,0
2021-09-08,60 to 64,67591,66004,20,91.5,89.3,0
2021-09-08,65 to 69,55222,54554,11,92.8,91.7,0
2021-09-08,70 to 74,56298,55873,10,94.9,94.2,0
2021-09-08,75 to 79,45214,44920,11,96,95.3,0
2021-09-08,80 to 84,30755,30445,8,96.4,95.5,0
2021-09-08,85 to 89,21013,20776,10,96.6,95.5,0
2021-09-08,90+,12571,12403,5,95.5,94.2,0
2021-09-07,12 to 15,752,43,0,1.2,0.1,0
2021-09-07,16 to 17,17039,1484,0,55,4.8,0
2021-09-07,18 to 24,71449,51718,14,70.6,51.1,0
2021-09-07,25 to 29,52583,43182,13,69.6,57.1,0
2021-09-07,30 to 34,62020,54406,16,73.1,64.1,0
2021-09-07,35 to 39,69636,63977,27,77.4,71.1,0
2021-09-07,40 to 44,77577,73811,28,81.8,77.8,0
2021-09-07,45 to 49,80191,77498,22,85.3,82.5,0
2021-09-07,50 to 54,83315,81445,22,88.5,86.5,0
2021-09-07,55 to 59,81522,79442,25,90.1,87.8,0
2021-09-07,60 to 64,67590,66001,20,91.5,89.3,0
2021-09-07,65 to 69,55221,54552,10,92.8,91.7,0
2021-09-07,70 to 74,56297,55870,10,94.9,94.2,0
2021-09-07,75 to 79,45213,44920,11,96,95.3,0
2021-09-07,80 to 84,30755,30445,8,96.4,95.5,0
2021-09-07,85 to 89,21013,20775,10,96.6,95.5,0
2021-09-07,90+,12571,12403,5,95.5,94.2,0
2021-09-06,12 to 15,699,42,0,1.1,0.1,0
2021-09-06,16 to 17,16953,1480,0,54.8,4.8,0
2021-09-06,18 to 24,71382,51116,14,70.6,50.5,0
2021-09-06,25 to 29,52562,42957,13,69.6,56.9,0
2021-09-06,30 to 34,61988,54261,16,73,63.9,0
2021-09-06,35 to 39,69613,63888,27,77.4,71,0
2021-09-06,40 to 44,77562,73779,28,81.8,77.8,0
2021-09-06,45 to 49,80181,77474,22,85.3,82.4,0
2021-09-06,50 to 54,83311,81435,22,88.5,86.5,0
2021-09-06,55 to 59,81519,79438,25,90.1,87.8,0
2021-09-06,60 to 64,67589,65999,20,91.5,89.3,0
2021-09-06,65 to 69,55218,54550,10,92.8,91.6,0
2021-09-06,70 to 74,56296,55869,10,94.9,94.2,0
2021-09-06,75 to 79,45213,44920,11,96,95.3,0
2021-09-06,80 to 84,30755,30445,8,96.4,95.5,0
2021-09-06,85 to 89,21013,20774,10,96.6,95.5,0
2021-09-06,90+,12571,12403,5,95.5,94.2,0
2021-09-05,12 to 15,692,42,0,1.1,0.1,0
2021-09-05,16 to 17,16851,1469,0,54.4,4.7,0
2021-09-05,18 to 24,71323,50395,13,70.5,49.8,0
2021-09-05,25 to 29,52529,42690,13,69.5,56.5,0
2021-09-05,30 to 34,61960,54096,16,73,63.7,0
2021-09-05,35 to 39,69592,63797,26,77.3,70.9,0
2021-09-05,40 to 44,77543,73740,27,81.8,77.8,0
2021-09-05,45 to 49,80168,77456,22,85.3,82.4,0
2021-09-05,50 to 54,83305,81428,22,88.5,86.5,0
2021-09-05,55 to 59,81517,79431,25,90.1,87.8,0
2021-09-05,60 to 64,67588,65999,20,91.5,89.3,0
2021-09-05,65 to 69,55218,54548,10,92.8,91.6,0
2021-09-05,70 to 74,56296,55866,10,94.9,94.1,0
2021-09-05,75 to 79,45213,44920,11,96,95.3,0
2021-09-05,80 to 84,30755,30444,8,96.4,95.4,0
2021-09-05,85 to 89,21013,20774,10,96.6,95.5,0
2021-09-05,90+,12571,12403,5,95.5,94.2,0
2021-09-04,12 to 15,675,42,0,1,0.1,0
2021-09-04,16 to 17,16617,1459,0,53.7,4.7,0
2021-09-04,18 to 24,71267,49677,13,70.5,49.1,0
2021-09-04,25 to 29,52499,42457,13,69.5,56.2,0
2021-09-04,30 to 34,61931,53934,16,72.9,63.5,0
2021-09-04,35 to 39,69575,63685,26,77.3,70.8,0
2021-09-04,40 to 44,77534,73692,27,81.8,77.7,0
